id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,subset_category,image_path
20154,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Tylor Navy Blue Shirt,Shirts,data/subset/Shirts/20154.jpg
17549,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey & White Striped Shirt,Shirts,data/subset/Shirts/17549.jpg
12183,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt,Shirts,data/subset/Shirts/12183.jpg
31147,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,Shirts,data/subset/Shirts/31147.jpg
23186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Grey and Black Shirt,Shirts,data/subset/Shirts/23186.jpg
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts,Shirts,data/subset/Shirts/9420.jpg
26050,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,Shirts,data/subset/Shirts/26050.jpg
13487,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Shirts,Shirts,data/subset/Shirts/13487.jpg
6779,Men,Apparel,Topwear,Shirts,Olive,Summer,2011.0,Casual,Timberland Men Claremont Popl Olive Shirt,Shirts,data/subset/Shirts/6779.jpg
9480,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts,Shirts,data/subset/Shirts/9480.jpg
43304,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,United Colors of Benetton Women White Shirt,Shirts,data/subset/Shirts/43304.jpg
16327,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Peter England Men Solid White Shirt,Shirts,data/subset/Shirts/16327.jpg
8737,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Purple Shirts,Shirts,data/subset/Shirts/8737.jpg
38823,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Latin Quarters Women Navy Blue Shirt,Shirts,data/subset/Shirts/38823.jpg
33057,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Black Shirt,Shirts,data/subset/Shirts/33057.jpg
51404,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt,Shirts,data/subset/Shirts/51404.jpg
14053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check  Blue Shirts,Shirts,data/subset/Shirts/14053.jpg
31620,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Shirt,Shirts,data/subset/Shirts/31620.jpg
13327,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Green Tshirts,Shirts,data/subset/Shirts/13327.jpg
41665,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Mark Taylor Men Brown Striped Shirt,Shirts,data/subset/Shirts/41665.jpg
23196,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt,Shirts,data/subset/Shirts/23196.jpg
19465,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Quiksilver Men Navy Blue Check Shirt,Shirts,data/subset/Shirts/19465.jpg
8759,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Red Shirts,Shirts,data/subset/Shirts/8759.jpg
11058,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Check Purple Shirts,Shirts,data/subset/Shirts/11058.jpg
22385,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Solid White Shirt,Shirts,data/subset/Shirts/22385.jpg
46393,Men,Apparel,Topwear,Shirts,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Shirt,Shirts,data/subset/Shirts/46393.jpg
12357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Reid & Taylor Men Check Blue Shirts,Shirts,data/subset/Shirts/12357.jpg
9612,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Stripes Yellow Shirt,Shirts,data/subset/Shirts/9612.jpg
24858,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Formal,Mark Taylor Men White Striped Shirt,Shirts,data/subset/Shirts/24858.jpg
31101,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt,Shirts,data/subset/Shirts/31101.jpg
33493,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Check Blue Shirt,Shirts,data/subset/Shirts/33493.jpg
17164,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,Shirts,data/subset/Shirts/17164.jpg
5974,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black White Checked Shirt,Shirts,data/subset/Shirts/5974.jpg
51401,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue and Yellow Check Shirt,Shirts,data/subset/Shirts/51401.jpg
37143,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wills Lifestyle Men Blue Gingham Shirt,Shirts,data/subset/Shirts/37143.jpg
58800,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2012.0,Casual,Highlander Men Blue Check Shirt,Shirts,data/subset/Shirts/58800.jpg
9659,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts,Shirts,data/subset/Shirts/9659.jpg
18756,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Woman Kiro Blue Shirt,Shirts,data/subset/Shirts/18756.jpg
22398,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt,Shirts,data/subset/Shirts/22398.jpg
27894,Women,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Scullers For Her Check Maroon Shirt,Shirts,data/subset/Shirts/27894.jpg
13755,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Belmonte Men Check Black Shirts,Shirts,data/subset/Shirts/13755.jpg
19853,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt,Shirts,data/subset/Shirts/19853.jpg
9616,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Checks Black White Shirts,Shirts,data/subset/Shirts/9616.jpg
20146,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Urban Navy Blue Shirt,Shirts,data/subset/Shirts/20146.jpg
27931,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Jealous 21 Women White Shirt,Shirts,data/subset/Shirts/27931.jpg
14712,Men,Apparel,Topwear,Shirts,Off White,Winter,2011.0,Formal,Genesis Off-White Formal Shirt,Shirts,data/subset/Shirts/14712.jpg
41661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,Shirts,data/subset/Shirts/41661.jpg
8181,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Locomotive Men Check Ladislav Purple Shirts,Shirts,data/subset/Shirts/8181.jpg
5943,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Checked Shirt,Shirts,data/subset/Shirts/5943.jpg
6867,Women,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Forever New Women Light Brown & Grey Striped Shirt,Shirts,data/subset/Shirts/6867.jpg
20029,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt,Shirts,data/subset/Shirts/20029.jpg
58809,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,Highlander Men White Striped Shirt,Shirts,data/subset/Shirts/58809.jpg
10811,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Rodeo 47 Tab Pkt Red Shirts,Shirts,data/subset/Shirts/10811.jpg
26116,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt,Shirts,data/subset/Shirts/26116.jpg
12254,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Check Red Shirts,Shirts,data/subset/Shirts/12254.jpg
10814,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Easter Bright Amslar Purple Shirt,Shirts,data/subset/Shirts/10814.jpg
21118,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,s.Oliver Men Check Olive Shirt,Shirts,data/subset/Shirts/21118.jpg
10185,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Price catch White Shirts,Shirts,data/subset/Shirts/10185.jpg
8805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul White Black Shirt,Shirts,data/subset/Shirts/8805.jpg
12292,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Check Blue Shirts,Shirts,data/subset/Shirts/12292.jpg
48371,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Black Check Shirt,Shirts,data/subset/Shirts/48371.jpg
10810,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Mark Rodeo Riveted Blue Shirts,Shirts,data/subset/Shirts/10810.jpg
12376,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Reid & Taylor Men Check White Shirts,Shirts,data/subset/Shirts/12376.jpg
12387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Reid & Taylor Men Stripes Orange Shirts,Shirts,data/subset/Shirts/12387.jpg
29322,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Probase Men Check Maroon Shirt,Shirts,data/subset/Shirts/29322.jpg
8586,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Shirt,Shirts,data/subset/Shirts/8586.jpg
9231,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey Striped Shirt,Shirts,data/subset/Shirts/9231.jpg
20148,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Dodge Black Shirt,Shirts,data/subset/Shirts/20148.jpg
33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,Shirts,data/subset/Shirts/33241.jpg
22573,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Check Red Shirt,Shirts,data/subset/Shirts/22573.jpg
11701,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Lee Men Check White Shirts,Shirts,data/subset/Shirts/11701.jpg
26088,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt,Shirts,data/subset/Shirts/26088.jpg
20177,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Wrangler Men Tiny Maroon Shirt,Shirts,data/subset/Shirts/20177.jpg
9519,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men white pink black check Maroon Shirts,Shirts,data/subset/Shirts/9519.jpg
26516,Men,Apparel,Topwear,Shirts,Navy Blue,Spring,2012.0,Casual,Arrow Sport Men Navy Blue Check Shirt,Shirts,data/subset/Shirts/26516.jpg
16037,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Check Green Shirt,Shirts,data/subset/Shirts/16037.jpg
33967,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Top,Shirts,data/subset/Shirts/33967.jpg
13867,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,Shirts,data/subset/Shirts/13867.jpg
13735,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Stripes Green Shirts,Shirts,data/subset/Shirts/13735.jpg
16340,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Peter England Men Stripes Maroon Shirt,Shirts,data/subset/Shirts/16340.jpg
6784,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Timberland Men Pelham Plaid Blue Shirt,Shirts,data/subset/Shirts/6784.jpg
16387,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Peter England Men Stripes Orange Shirt,Shirts,data/subset/Shirts/16387.jpg
26059,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Gingham Black Shirt,Shirts,data/subset/Shirts/26059.jpg
29291,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Striped Green Shirt,Shirts,data/subset/Shirts/29291.jpg
16399,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Levis Men White Striped Shirt,Shirts,data/subset/Shirts/16399.jpg
10476,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Flying Machine Men Ydc Pink Shirts,Shirts,data/subset/Shirts/10476.jpg
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Striped Blue Shirt,Shirts,data/subset/Shirts/22395.jpg
31639,Men,Apparel,Topwear,Shirts,Maroon,Summer,2012.0,Casual,Indigo Nation Men Check Maroon Shirt,Shirts,data/subset/Shirts/31639.jpg
41660,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,Shirts,data/subset/Shirts/41660.jpg
9664,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Bling Maroon Shirt,Shirts,data/subset/Shirts/9664.jpg
32762,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,Shirts,data/subset/Shirts/32762.jpg
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Jealous 21 Women Teal Shirt,Shirts,data/subset/Shirts/26958.jpg
43485,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Shirt,Shirts,data/subset/Shirts/43485.jpg
23037,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Arrow Men Black Striped Shirt,Shirts,data/subset/Shirts/23037.jpg
31097,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Blue Shirt,Shirts,data/subset/Shirts/31097.jpg
9634,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts,Shirts,data/subset/Shirts/9634.jpg
9064,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,Shirts,data/subset/Shirts/9064.jpg
31653,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Indigo Nation Men White Shirt,Shirts,data/subset/Shirts/31653.jpg
7164,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Black & Red Check Shirt,Shirts,data/subset/Shirts/7164.jpg
14623,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Check Grey Shirts,Shirts,data/subset/Shirts/14623.jpg
16406,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Levis Men Check Maroon Shirts,Shirts,data/subset/Shirts/16406.jpg
22576,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Highlander Men Purple Check Shirt,Shirts,data/subset/Shirts/22576.jpg
19825,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Green Shirt,Shirts,data/subset/Shirts/19825.jpg
8798,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt,Shirts,data/subset/Shirts/8798.jpg
4974,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Yellow Infant Kidswear,Shirts,data/subset/Shirts/4974.jpg
2162,Men,Apparel,Topwear,Shirts,Blue,Spring,2011.0,Casual,Probase Men Blue Slim Fit Solid Casual Shirt,Shirts,data/subset/Shirts/2162.jpg
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,Shirts,data/subset/Shirts/29184.jpg
9072,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts,Shirts,data/subset/Shirts/9072.jpg
59874,Women,Apparel,Topwear,Shirts,Green,Fall,2012.0,Casual,Femella Women Green Check Shirt,Shirts,data/subset/Shirts/59874.jpg
51426,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Myntra Men Red Check Shirt,Shirts,data/subset/Shirts/51426.jpg
27887,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Scullers For Her White Check Shirt,Shirts,data/subset/Shirts/27887.jpg
39771,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Multi Coloured Casual Shirt,Shirts,data/subset/Shirts/39771.jpg
12328,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Formal Shirt,Shirts,data/subset/Shirts/12328.jpg
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Striped White Shirt,Shirts,data/subset/Shirts/27871.jpg
6059,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,UCB Men Linen Small Checks Green Shirt,Shirts,data/subset/Shirts/6059.jpg
5987,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Black Striped Slim Fit Shirt,Shirts,data/subset/Shirts/5987.jpg
11050,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,Shirts,data/subset/Shirts/11050.jpg
10792,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Authentic Rope Embro Red Shirts,Shirts,data/subset/Shirts/10792.jpg
11693,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Check Red Shirts,Shirts,data/subset/Shirts/11693.jpg
41653,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Blue Striped Shirt,Shirts,data/subset/Shirts/41653.jpg
9618,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts,Shirts,data/subset/Shirts/9618.jpg
22384,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Black & Blue Striped White Shirt,Shirts,data/subset/Shirts/22384.jpg
5975,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Maroon Purple Stripe Shirt,Shirts,data/subset/Shirts/5975.jpg
6320,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,UCB Men Small Checks Yellow Shirt,Shirts,data/subset/Shirts/6320.jpg
11459,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,United Colors of Benetton Men Light Winters Blue Shirts,Shirts,data/subset/Shirts/11459.jpg
34038,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Check Red Shirt,Shirts,data/subset/Shirts/34038.jpg
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,John Players Men Solid White Shirt,Shirts,data/subset/Shirts/22356.jpg
11404,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Shirts,Shirts,data/subset/Shirts/11404.jpg
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Maroon Shirt,Shirts,data/subset/Shirts/9658.jpg
8720,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Stripes Green Shirts,Shirts,data/subset/Shirts/8720.jpg
19180,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Check White Shirt,Shirts,data/subset/Shirts/19180.jpg
4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear,Shirts,data/subset/Shirts/4972.jpg
12327,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt,Shirts,data/subset/Shirts/12327.jpg
13321,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Gini and Jony Kids Boys Stripes Pink Shirts,Shirts,data/subset/Shirts/13321.jpg
9712,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts,Shirts,data/subset/Shirts/9712.jpg
17165,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,U.S. Polo Assn. Men Maroon & White Check Shirt,Shirts,data/subset/Shirts/17165.jpg
20129,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Women Belted Purple Shirt,Shirts,data/subset/Shirts/20129.jpg
31100,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Check Navy Blue Shirt,Shirts,data/subset/Shirts/31100.jpg
19735,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Women White Shirt,Shirts,data/subset/Shirts/19735.jpg
14663,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy Blue Slim Fit Checked Shirt,Shirts,data/subset/Shirts/14663.jpg
39697,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Spykar Men Ranger Navy Blue Shirt,Shirts,data/subset/Shirts/39697.jpg
6015,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Highlander Men Small Black Checked Shirt,Shirts,data/subset/Shirts/6015.jpg
9254,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts,Shirts,data/subset/Shirts/9254.jpg
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Peter England Men Yellow Casual Shirts,Shirts,data/subset/Shirts/39780.jpg
11468,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Summer Navy Blue Shirt,Shirts,data/subset/Shirts/11468.jpg
9498,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,John Miller Men Pink white black check Pink Shirts,Shirts,data/subset/Shirts/9498.jpg
12012,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirts,Shirts,data/subset/Shirts/12012.jpg
10255,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Stripes Blue Shirts,Shirts,data/subset/Shirts/10255.jpg
20158,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Festa Blue Shirt,Shirts,data/subset/Shirts/20158.jpg
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,Shirts,data/subset/Shirts/13417.jpg
17563,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Green & Pink Striped Shirt,Shirts,data/subset/Shirts/17563.jpg
43030,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Shirt,Shirts,data/subset/Shirts/43030.jpg
26411,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Turtle Men Check Red Shirt,Shirts,data/subset/Shirts/26411.jpg
12304,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Genesis Men Stripes Red Shirts,Shirts,data/subset/Shirts/12304.jpg
27892,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Scullers For Her Black Striped Shirt,Shirts,data/subset/Shirts/27892.jpg
20283,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Checked Shirt,Shirts,data/subset/Shirts/20283.jpg
51400,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Formal,Myntra Men Yellow Shirt,Shirts,data/subset/Shirts/51400.jpg
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Shirt,Shirts,data/subset/Shirts/32395.jpg
8826,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger White Mustard Stripe Shirts,Shirts,data/subset/Shirts/8826.jpg
9565,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Striped Blue Shirt,Shirts,data/subset/Shirts/9565.jpg
10795,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Warnick Square Block Navy Blue Shirts,Shirts,data/subset/Shirts/10795.jpg
40671,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Lee Women Pink & Navy Blue Check Shirt,Shirts,data/subset/Shirts/40671.jpg
36590,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Provogue Men Eternity Red Shirt,Shirts,data/subset/Shirts/36590.jpg
10818,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Urban Raiser Red Shirts,Shirts,data/subset/Shirts/10818.jpg
40129,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony BoysCore Navy Blue Shirt,Shirts,data/subset/Shirts/40129.jpg
27148,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt,Shirts,data/subset/Shirts/27148.jpg
5147,Women,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Wrangler Women Ditsy Polka Red Shirt,Shirts,data/subset/Shirts/5147.jpg
37723,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Stripes Blue Shirt,Shirts,data/subset/Shirts/37723.jpg
41990,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt,Shirts,data/subset/Shirts/41990.jpg
8895,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Bling Black Shirts,Shirts,data/subset/Shirts/8895.jpg
27561,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Casual,Scullers Men Striped Lavender Shirt,Shirts,data/subset/Shirts/27561.jpg
41606,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Basics Men Beige Shirt,Shirts,data/subset/Shirts/41606.jpg
11045,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,Shirts,data/subset/Shirts/11045.jpg
27534,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt,Shirts,data/subset/Shirts/27534.jpg
2101,Men,Apparel,Topwear,Shirts,Blue,Winter,2010.0,Casual,Lee Men Check Mason Blue Shirt,Shirts,data/subset/Shirts/2101.jpg
33246,Men,Apparel,Topwear,Shirts,Lavender,Spring,2013.0,Formal,Arrow Men Lavender Unstainable Slim Fit Shirt,Shirts,data/subset/Shirts/33246.jpg
